# source:topology|BGP|20010701|ripe|rrc00
# source:topology|BGP|20010702|ripe|rrc00
# source:topology|BGP|20010703|ripe|rrc00
# source:topology|BGP|20010704|ripe|rrc00
# source:topology|BGP|20010705|ripe|rrc00
# source:topology|BGP|20010701|ripe|rrc01
# source:topology|BGP|20010702|ripe|rrc01
# source:topology|BGP|20010703|ripe|rrc01
# source:topology|BGP|20010704|ripe|rrc01
# source:topology|BGP|20010705|ripe|rrc01
# source:topology|BGP|20010701|ripe|rrc02
# source:topology|BGP|20010702|ripe|rrc02
# source:topology|BGP|20010703|ripe|rrc02
# source:topology|BGP|20010704|ripe|rrc02
# source:topology|BGP|20010705|ripe|rrc02
# source:topology|BGP|20010701|ripe|rrc03
# source:topology|BGP|20010702|ripe|rrc03
# source:topology|BGP|20010703|ripe|rrc03
# source:topology|BGP|20010704|ripe|rrc03
# source:topology|BGP|20010705|ripe|rrc03
# source:topology|BGP|20010701|ripe|rrc04
# source:topology|BGP|20010702|ripe|rrc04
# source:topology|BGP|20010703|ripe|rrc04
# source:topology|BGP|20010704|ripe|rrc04
# source:topology|BGP|20010705|ripe|rrc04
# source:topology|BGP|20010701|ripe|rrc05
# source:topology|BGP|20010702|ripe|rrc05
# source:topology|BGP|20010703|ripe|rrc05
# source:topology|BGP|20010704|ripe|rrc05
# source:topology|BGP|20010705|ripe|rrc05
# source:topology|BGP|20010701|routeviews|routeviews
# source:topology|BGP|20010702|routeviews|routeviews
# source:topology|BGP|20010703|routeviews|routeviews
# source:topology|BGP|20010704|routeviews|routeviews
# source:topology|BGP|20010705|routeviews|routeviews
# c1: 1 209 293 701 1239 2548 2828 2914 3356 3549 3561 4006 4200 7018
# c2: 
# inferred clique: 1 209 293 701 1239 2548 2914 3356 3549 3561 4006 4200 7018
# IXP ASes: 1200 4635 5507 6695 7606 8714 9355 9439 9560 9722 9989 11670 17819 18398 21371 24029 24115 24990 35054 40633 42476 43100 47886 48850 55818
1|3|-1
1|32|-1
1|38|-1
1|48|-1
1|63|-1
1|70|-1
1|71|-1
1|90|-1
1|103|-1
1|109|-1
1|140|-1
1|144|-1
1|157|-1
1|160|-1
1|174|0
1|189|-1
1|200|-1
1|201|-1
1|202|-1
1|209|0
1|226|-1
1|232|-1
1|279|-1
1|281|-1
1|293|0
1|297|0
1|378|-1
1|600|-1
1|693|-1
1|701|0
1|714|-1
1|715|-1
1|763|-1
1|797|-1
1|1215|-1
1|1226|-1
1|1236|-1
1|1239|0
1|1267|-1
1|1276|-1
1|1311|-1
1|1668|-1
1|1691|-1
1|1746|0
1|1755|-1
1|1800|0
1|1830|-1
1|1833|0
1|1913|0
1|2024|-1
1|2110|-1
1|2381|-1
1|2497|-1
1|2511|-1
1|2548|0
1|2551|0
1|2559|-1
1|2637|-1
1|2685|0
1|2714|-1
1|2828|0
1|2856|-1
1|2914|0
1|3079|-1
1|3080|-1
1|3126|-1
1|3134|-1
1|3147|-1
1|3209|-1
1|3257|0
1|3292|-1
1|3303|-1
1|3320|-1
1|3356|0
1|3360|-1
1|3365|-1
1|3404|-1
1|3450|-1
1|3489|-1
1|3491|0
1|3495|-1
1|3505|-1
1|3527|-1
1|3549|0
1|3561|0
1|3578|-1
1|3581|-1
1|3599|-1
1|3614|-1
1|3669|-1
1|3681|-1
1|3703|-1
1|3705|-1
1|3720|-1
1|3738|-1
1|3742|-1
1|3789|-1
1|3845|-1
1|3850|-1
1|3908|-1
1|3914|0
1|3932|0
1|3967|0
1|4006|0
1|4010|-1
1|4015|-1
1|4200|0
1|4247|-1
1|4257|-1
1|4278|-1
1|4307|-1
1|4323|0
1|4355|-1
1|4358|-1
1|4378|-1
1|4436|-1
1|4513|0
1|4540|-1
1|4544|0
1|4565|0
1|4648|-1
1|4694|-1
1|4927|-1
1|4957|-1
1|4963|-1
1|5006|-1
1|5056|-1
1|5093|-1
1|5097|-1
1|5390|-1
1|5430|-1
1|5462|0
1|5511|0
1|5645|-1
1|5662|-1
1|5684|-1
1|5691|-1
1|5696|0
1|5736|-1
1|5737|-1
1|5779|-1
1|5977|-1
1|6070|-1
1|6139|-1
1|6172|0
1|6200|-1
1|6227|-1
1|6245|-1
1|6259|0
1|6287|-1
1|6300|-1
1|6301|-1
1|6316|-1
1|6320|-1
1|6325|-1
1|6349|-1
1|6350|-1
1|6364|-1
1|6379|-1
1|6392|-1
1|6402|-1
1|6432|-1
1|6453|0
1|6461|0
1|6467|0
1|6469|-1
1|6496|-1
1|6504|-1
1|6536|-1
1|6541|-1
1|6553|-1
1|6555|-1
1|6566|-1
1|6576|-1
1|6582|-1
1|6623|-1
1|6705|-1
1|6730|-1
1|6866|-1
1|6932|-1
1|6966|-1
1|6983|-1
1|6989|-1
1|6993|-1
1|6995|-1
1|7012|-1
1|7018|0
1|7021|-1
1|7055|-1
1|7062|-1
1|7128|-1
1|7140|-1
1|7161|-1
1|7169|-1
1|7170|0
1|7176|-1
1|7182|-1
1|7192|-1
1|7193|-1
1|7203|-1
1|7260|-1
1|7263|-1
1|7269|-1
1|7270|-1
1|7284|-1
1|7318|-1
1|7326|-1
1|7336|-1
1|7355|-1
1|7364|-1
1|7386|-1
1|7395|-1
1|7430|-1
1|7473|-1
1|7610|-1
1|7660|-1
1|7752|-1
1|7753|-1
1|7754|-1
1|7755|-1
1|7820|-1
1|7859|-1
1|7862|-1
1|7911|0
1|7914|-1
1|7922|0
1|7930|-1
1|7977|-1
1|8001|-1
1|8002|0
1|8009|-1
1|8011|-1
1|8015|-1
1|8016|-1
1|8017|-1
1|8043|-1
1|8070|-1
1|8084|-1
1|8090|-1
1|8092|-1
1|8112|-1
1|8113|-1
1|8114|-1
1|8115|-1
1|8132|-1
1|8146|-1
1|8149|-1
1|8153|-1
1|8179|-1
1|8220|-1
1|8918|-1
1|8938|-1
1|8966|-1
1|9035|-1
1|9156|-1
1|9942|-1
